"name_pufa","runinfo","runname","dry_pufa","dry_weight_mg"
"18:1n-9t","Dierbach forest Ephemeroptera K-L","PUFA-KF_24.02.2020 20_42_239",0.0122947476920092,0.767
"18:1n-7","Dierbach forest Ephemeroptera K-L","PUFA-KF_24.02.2020 20_42_239",0.00194906028012686,0.767
"18:2n-6t","Dierbach forest Ephemeroptera K-L","PUFA-KF_24.02.2020 20_42_239",0.00361993721316143,0.767
"18:2n-6c","Dierbach forest Ephemeroptera K-L","PUFA-KF_24.02.2020 20_42_239",0.00506956513314741,0.767
"18:3n-6","Dierbach forest Ephemeroptera K-L","PUFA-KF_24.02.2020 20_42_239",0.0126980175196396,0.767
"18:3n-3","Dierbach forest Ephemeroptera K-L","PUFA-KF_24.02.2020 20_42_239",0.0158911865504257,0.767
"20:0","Dierbach forest Ephemeroptera K-L","PUFA-KF_24.02.2020 20_42_239",0,0.767
"20:1n-9","Dierbach forest Ephemeroptera K-L","PUFA-KF_24.02.2020 20_42_239",0,0.767
"20:2n-6","Dierbach forest Ephemeroptera K-L","PUFA-KF_24.02.2020 20_42_239",0.00160493641812857,0.767
"20:3n-6","Dierbach forest Ephemeroptera K-L","PUFA-KF_24.02.2020 20_42_239",0,0.767
"20:4n-6","Dierbach forest Ephemeroptera K-L","PUFA-KF_24.02.2020 20_42_239",0,0.767
"20:3n-3","Dierbach forest Ephemeroptera K-L","PUFA-KF_24.02.2020 20_42_239",0.00119369452674749,0.767
"20:5n-3","Dierbach forest Ephemeroptera K-L","PUFA-KF_24.02.2020 20_42_239",0.000967028320561013,0.767
"22:0","Dierbach forest Ephemeroptera K-L","PUFA-KF_24.02.2020 20_42_239",0.00123411351331698,0.767
"22:2n-6","Dierbach forest Ephemeroptera K-L","PUFA-KF_24.02.2020 20_42_239",0.000330797043947961,0.767
"18:0","Dierbach forest Plecoptera B","PUFA-KF_25.02.2020 18_05_5632",0.00246740181597471,9.4994
"18:1n-9t","Dierbach forest Plecoptera B","PUFA-KF_25.02.2020 18_05_5632",0.000490835981815391,9.4994
"18:1n-9c","Dierbach forest Plecoptera B","PUFA-KF_25.02.2020 18_05_5632",0,9.4994
"18:1n-7","Dierbach forest Plecoptera B","PUFA-KF_25.02.2020 18_05_5632",0.000724054402051054,9.4994
"18:2n-6t","Dierbach forest Plecoptera B","PUFA-KF_25.02.2020 18_05_5632",0.000971523842886357,9.4994
"18:2n-6c","Dierbach forest Plecoptera B","PUFA-KF_25.02.2020 18_05_5632",0.00020195360507048,9.4994
"18:3n-6","Dierbach forest Plecoptera B","PUFA-KF_25.02.2020 18_05_5632",0.00341699767536316,9.4994
"18:3n-3","Dierbach forest Plecoptera B","PUFA-KF_25.02.2020 18_05_5632",0.00366387603655545,9.4994
"20:0","Dierbach forest Plecoptera B","PUFA-KF_25.02.2020 18_05_5632",9.27532958900143e-05,9.4994
"20:1n-9","Dierbach forest Plecoptera B","PUFA-KF_25.02.2020 18_05_5632",2.84208744187738e-05,9.4994
"20:2n-6","Dierbach forest Plecoptera B","PUFA-KF_25.02.2020 18_05_5632",0,9.4994
"20:3n-6","Dierbach forest Plecoptera B","PUFA-KF_25.02.2020 18_05_5632",0.000708563012493118,9.4994
"20:4n-6","Dierbach forest Plecoptera B","PUFA-KF_25.02.2020 18_05_5632",0,9.4994
"20:3n-3","Dierbach forest Plecoptera B","PUFA-KF_25.02.2020 18_05_5632",0.00103248771417317,9.4994
"22:0","Dierbach forest Plecoptera B","PUFA-KF_25.02.2020 18_05_5632",0,9.4994
"18:0","Dierbach forest Plecoptera C","PUFA-KF_25.02.2020 15_18_5129",0.000950787405581981,20.7233
"18:1n-9t","Dierbach forest Plecoptera C","PUFA-KF_25.02.2020 15_18_5129",0.000115645919565254,20.7233
"18:1n-9c","Dierbach forest Plecoptera C","PUFA-KF_25.02.2020 15_18_5129",0,20.7233
"18:1n-7","Dierbach forest Plecoptera C","PUFA-KF_25.02.2020 15_18_5129",0.000251248597314661,20.7233
"18:2n-6t","Dierbach forest Plecoptera C","PUFA-KF_25.02.2020 15_18_5129",0.000404369667422676,20.7233
"18:2n-6c","Dierbach forest Plecoptera C","PUFA-KF_25.02.2020 15_18_5129",0.000106111252863875,20.7233
"18:3n-6","Dierbach forest Plecoptera C","PUFA-KF_25.02.2020 15_18_5129",0.0015627637260693,20.7233
"18:3n-3","Dierbach forest Plecoptera C","PUFA-KF_25.02.2020 15_18_5129",0.0013025780892775,20.7233
"20:0","Dierbach forest Plecoptera C","PUFA-KF_25.02.2020 15_18_5129",5.40044192924409e-05,20.7233
"20:1n-9","Dierbach forest Plecoptera C","PUFA-KF_25.02.2020 15_18_5129",1.73564312390422e-05,20.7233
"20:2n-6","Dierbach forest Plecoptera C","PUFA-KF_25.02.2020 15_18_5129",1.20835350967977e-05,20.7233
"20:3n-6","Dierbach forest Plecoptera C","PUFA-KF_25.02.2020 15_18_5129",0.0003453078352968,20.7233
"20:4n-6","Dierbach forest Plecoptera C","PUFA-KF_25.02.2020 15_18_5129",0,20.7233
"20:3n-3","Dierbach forest Plecoptera C","PUFA-KF_25.02.2020 15_18_5129",0.000446459993773423,20.7233
"20:5n-3","Dierbach forest Plecoptera C","PUFA-KF_25.02.2020 15_18_5129",0,20.7233
"22:0","Dierbach forest Plecoptera C","PUFA-KF_25.02.2020 15_18_5129",0,20.7233
"18:0","Dierbach forest Plecoptera D","PUFA-KF_24.02.2020 17_54_526",0.00278644060718561,3.3181
"18:1n-9t","Dierbach forest Plecoptera D","PUFA-KF_24.02.2020 17_54_526",0.000357417683383998,3.3181
"18:1n-9c","Dierbach forest Plecoptera D","PUFA-KF_24.02.2020 17_54_526",0,3.3181
"18:1n-7","Dierbach forest Plecoptera D","PUFA-KF_24.02.2020 17_54_526",0.00340429427896653,3.3181
"18:2n-6t","Dierbach forest Plecoptera D","PUFA-KF_24.02.2020 17_54_526",0,3.3181
"18:2n-6c","Dierbach forest Plecoptera D","PUFA-KF_24.02.2020 17_54_526",0.00493659348760541,3.3181
"18:3n-6","Dierbach forest Plecoptera D","PUFA-KF_24.02.2020 17_54_526",0.0217985793581215,3.3181
"18:3n-3","Dierbach forest Plecoptera D","PUFA-KF_24.02.2020 17_54_526",0.00828923847469123,3.3181
"20:1n-9","Dierbach forest Plecoptera D","PUFA-KF_24.02.2020 17_54_526",0.000118695924286459,3.3181
"20:2n-6","Dierbach forest Plecoptera D","PUFA-KF_24.02.2020 17_54_526",0.000865035787917241,3.3181
"20:3n-3","Dierbach forest Plecoptera D","PUFA-KF_24.02.2020 17_54_526",0.000798783214232251,3.3181
